Successfully Downloaded URL, Size of Downloaded File, Number of Outgoing Links, Content Type
http://gould.usc.edu/academics/media-entertainment-and-technology-law-program/courses/,73061,323,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=400,60370,282,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71841,60026,282,text/html; charset=UTF-8
http://gould.usc.edu/press/?year=2011,141588,545,text/html; charset=UTF-8
http://gould.usc.edu/faculty/blogs/,61984,286,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71010,60146,282,text/html; charset=UTF-8
http://gould.usc.edu/how/transfer/visitinfo.cfm,63619,281,text/html; charset=UTF-8
http://gould.usc.edu/about/visit/llm/,71456,318,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=23748,62630,282,text/html; charset=UTF-8
http://gould.usc.edu/about/aba-required-disclosures/bar-passage-rates/,64742,280,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/finaid/costs.cfm,74493,290,text/html; charset=UTF-8
http://gould.usc.edu/library/search/,61717,292,text/html; charset=UTF-8
http://gould.usc.edu/faculty/workshops/faculty/,61965,280,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72109,60058,282,text/html; charset=UTF-8
http://gould.usc.edu/press/?year=2016,59849,281,text/html; charset=UTF-8
http://gould.usc.edu/careers/students/resources/,60022,281,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=828,62390,282,text/html; charset=UTF-8
http://gould.usc.edu/about/introduction/,62318,282,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71011,60141,282,text/html; charset=UTF-8
http://gould.usc.edu/library/,62917,292,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=823,61711,282,text/html; charset=UTF-8
http://gould.usc.edu/search/?query=course%2Bdescriptions,62086,280,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72108,60031,282,text/html; charset=UTF-8
http://gould.usc.edu/press/?year=2015,84884,361,text/html; charset=UTF-8
http://gould.usc.edu/careers/employers/recruitment/,61167,282,text/html; charset=UTF-8
http://gould.usc.edu/admissions/graduate/,62019,289,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=822,62689,282,text/html; charset=UTF-8
http://gould.usc.edu/library/services/staff.cfm,64581,310,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71012,60135,282,text/html; charset=UTF-8
http://gould.usc.edu/about/history/diversity/,62045,281,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71500,60249,282,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/lsac/lsac.cfm,67502,293,text/html; charset=UTF-8
http://gould.usc.edu/about/community/?id=659,72545,334,text/html; charset=UTF-8
http://gould.usc.edu/faculty/experts/,60955,281,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=373,61912,282,text/html; charset=UTF-8
http://gould.usc.edu/press/publications/identity/,59883,284,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71519,60040,282,text/html; charset=UTF-8
http://gould.usc.edu/academics/curriculum/class-and-exam-schedules/,68266,333,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71017,60099,282,text/html; charset=UTF-8
http://gould.usc.edu/about/los-angeles/housing/,71569,293,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=70994,60029,282,text/html; charset=UTF-8
http://gould.usc.edu/how/transfer/,63666,285,text/html; charset=UTF-8
http://gould.usc.edu/admissions/online-programs/,61284,289,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72111,60054,282,text/html; charset=UTF-8
http://gould.usc.edu/press/publications/,60396,285,text/html; charset=UTF-8
http://gould.usc.edu/academics/curriculum/externships/,61548,280,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/onlineapplicationstatus.cfm,72659,292,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72099,60047,282,text/html; charset=UTF-8
http://gould.usc.edu/how/gip/mcl/,67219,304,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71018,60112,282,text/html; charset=UTF-8
http://gould.usc.edu/careers/alumni/,60335,282,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72098,60017,282,text/html; charset=UTF-8
http://gould.usc.edu/academics/media-entertainment-and-technology-law-program/technology-requirements/,69202,288,text/html; charset=UTF-8
http://gould.usc.edu/careers/students/statistics/,60117,287,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/,68752,290,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72112,60016,282,text/html; charset=UTF-8
http://gould.usc.edu/academics/media-entertainment-and-technology-law-program/research/,69108,322,text/html; charset=UTF-8
http://gould.usc.edu/about/community/?id=595,72520,334,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72097,60048,282,text/html; charset=UTF-8
http://gould.usc.edu/faculty/,88292,370,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/studentAmbassadors.cfm,67637,296,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71015,60144,282,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72709,60091,282,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72113,60027,282,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72708,60032,282,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71016,60138,282,text/html; charset=UTF-8
http://gould.usc.edu/students/peer-mentors/,102578,315,text/html; charset=UTF-8
http://gould.usc.edu/careers/employers/post/,59802,281,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72096,61715,282,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/3-plus-3-program/,68796,292,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=23746,61846,282,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72655,60063,282,text/html; charset=UTF-8
http://gould.usc.edu/about/history/alumni/,60606,280,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72110,63906,282,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=72656,60064,282,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=322,62639,282,text/html; charset=UTF-8
http://gould.usc.edu/search/?query=degree%2Brequirements,62120,281,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=70506,60131,282,text/html; charset=UTF-8
http://gould.usc.edu/academics/business-law-program/business-law-certificate-requirements/,76475,296,text/html; charset=UTF-8
